fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.struvite_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.storage_tank.capital_a_parameter[default],fs.costing.storage_tank.capital_b_parameter[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.storage_time[0.0],fs.unit.surge_capacity[0.0],fs.unit.tank_volume[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[StorageTankZO],fs.costing.LCOW_aggregate_indirect_capex[StorageTankZO],fs.costing.LCOW_aggregate_fixed_opex[StorageTankZO],fs.costing.LCOW_aggregate_variable_opex[StorageTankZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.storage_tank.capital_a_parameter[treated_storage],fs.costing.storage_tank.capital_b_parameter[treated_storage]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9628335.789527701,0.0,0.0,0.0,0.0,10124195.08268838,143462.2032639628,,,258.6771073460647,0.025867710734606475,1.000000000000018e-18,0.0,24.0,0.0,22351.93704490746,9628335.789527703,1.0515,0.0149,9628335.789527703,143462.20326396276,143462.20326396276,0.0,802055.6224255211,14442.503684291552,481416.7894763851,9628.335789527702,8665.502210574932,77026.68631622162,28885.007368583105,19256.671579055404,0.09824243029897688,0.07671896224358327,0.003951026555544532,0.017572441499849087,8.391029050842587e-23,0.07671896224358327,0.003951026555544532,0.017572441499849087,8.391029050842587e-23,0.0,0.0,1.0737324443864456e-21,1.0,9628335.789527703,5.904166666666666,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10585120.07479801,0.0,0.0,0.0,0.0,11130253.75865011,157718.28911449038,,,295.00508501851834,0.029500508501851843,1.000000000000018e-18,0.0,24.0,0.0,25490.988189534546,10585120.074798012,1.0515,0.0149,10585120.074798012,157718.28911449036,157718.28911449036,0.0,881757.2689223222,15877.680112197017,529256.0037399005,10585.120074798011,9526.60806731821,84680.96059838409,31755.360224394033,21170.240149596022,0.09470483509029128,0.07395640198909556,0.003808754702438433,0.0169396783987573,7.357727824903433e-23,0.07395640198909556,0.003808754702438433,0.0169396783987573,7.357727824903433e-23,0.0,0.0,9.415092040195504e-22,1.0,10585120.074798012,6.7333333333333325,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11509490.272975137,0.0,0.0,0.0,0.0,12102229.02203336,171491.4050673296,,,331.3330626909721,0.03313330626909721,1.000000000000018e-18,0.0,24.0,0.0,28630.039334161636,11509490.27297514,1.0515,0.0149,11509490.27297514,171491.40506732956,171491.40506732956,0.0,958758.7706207717,17264.235409462708,575474.5136487569,11509.490272975137,10358.541245677625,92075.9221838011,34528.470818925416,23018.980545950275,0.09168476592631794,0.07159798545299431,0.00368729625082921,0.016399484222494414,6.551012763109611e-23,0.07159798545299431,0.00368729625082921,0.016399484222494414,6.551012763109611e-23,0.0,0.0,8.38280371182145e-22,1.0,11509490.27297514,7.562499999999999,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12405942.181640634,0.0,0.0,0.0,0.0,13044848.20399513,184848.53850644547,,,367.6610403634258,0.036766104036342576,1.000000000000018e-18,0.0,24.0,0.0,31769.090478788727,12405942.181640636,1.0515,0.0149,12405942.181640636,184848.53850644545,184848.53850644545,0.0,1033434.634580697,18608.91327246095,620297.1090820318,12405.942181640634,11165.347963476572,99247.53745312507,37217.8265449219,24811.884363281268,0.08906109004365219,0.06954911827443339,0.003581779591133339,0.015930192178085483,5.903718056129068e-23,0.06954911827443339,0.003581779591133339,0.015930192178085483,5.903718056129068e-23,0.0,0.0,7.554512779024793e-22,1.0,12405942.181640636,8.391666666666666,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13277967.843798103,0.0,0.0,0.0,0.0,13961783.187753707,197841.72087259177,,,403.9890180358795,0.040398901803587954,1.000000000000018e-18,0.0,24.0,0.0,34908.14162341582,13277967.843798105,1.0515,0.0149,13277967.843798105,197841.72087259174,197841.72087259174,0.0,1106075.753515649,19916.951765697155,663898.3921899052,13277.967843798104,11950.171059418293,106223.74275038483,39833.90353139431,26555.935687596208,0.08674968736689312,0.06774410984631998,0.0034888216570854893,0.015516755863487653,5.372836947602324e-23,0.06774410984631998,0.0034888216570854893,0.015516755863487653,5.372836947602324e-23,0.0,0.0,6.875186957503811e-22,1.0,13277967.843798105,9.220833333333333,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14128349.547893876,0.0,0.0,1.4205803311939265e-42,9.73212996480391e-40,14855959.549610412,210512.4082636188,,,440.3169957083331,0.04403169957083332,1.000000000000018e-18,0.0,24.0,0.0,38047.1927680429,14128349.547893878,1.0515,0.0149,14128349.547893878,210512.40826361877,210512.40826361877,9.73212996480391e-40,1176913.8964603152,21192.524321840814,706417.4773946939,14128.349547893877,12715.51459310449,113026.79638315101,42385.04864368163,28256.699095787753,0.08468994433978391,0.06613562614892594,0.0034059847466696913,0.015148333444188285,4.929555623981735e-23,0.06613562614892594,0.0034059847466696913,0.015148333444188285,4.929555623981735e-23,7.00317625193899e-47,8.960957555136856e-46,6.3079555294178835e-22,1.0,14128349.547893878,10.049999999999999,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14959350.569701418,0.0,0.0,3.6366856478564515e-40,2.491303237244017e-37,15729757.124041043,222894.3234885512,,,476.6449733807868,0.04766449733807868,1.000000000000018e-18,0.0,24.0,0.0,41186.24391266999,14959350.56970142,1.0515,0.0149,14959350.56970142,222894.32348855113,222894.32348855113,2.491303237244017e-37,1246137.5978716249,22439.02585455213,747967.5284850709,14959.350569701419,13463.415512731277,119674.80455761135,44878.05170910426,29918.701139402838,0.082836852285969,0.06468851924330625,0.003331458741030281,0.014816874301632475,4.553844567232457e-23,0.06468851924330625,0.003331458741030281,0.014816874301632475,4.553844567232457e-23,1.6560909374343354e-44,2.119165217727102e-43,5.827188332805796e-22,1.0,14959350.56970142,10.879166666666665,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15772844.03742911,0.0,0.0,0.0,0.0,16585145.505356709,235015.37615769374,,,512.9729510532405,0.05129729510532406,1.000000000000018e-18,0.0,24.0,0.0,44325.29505729708,15772844.037429111,1.0515,0.0149,15772844.037429111,235015.37615769374,235015.37615769374,0.0,1313902.8922963464,23659.266056143664,788642.2018714555,15772.84403742911,14195.5596336862,126182.75229943288,47318.53211228733,31545.68807485822,0.08115614488834617,0.0633760300572353,0.0032638655479476177,0.014516249283163259,4.2313481014391265e-23,0.0633760300572353,0.0032638655479476177,0.014516249283163259,4.2313481014391265e-23,0.0,0.0,5.414515564753001e-22,1.0,15772844.037429111,11.708333333333332,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16570402.955020994,0.0,0.0,0.0,0.0,17423778.707204577,246899.00402981284,,,549.3009287256942,0.05493009287256943,1.000000000000018e-18,0.0,24.0,0.0,47464.34620192417,16570402.955020996,1.0515,0.0149,16570402.955020996,246899.00402981282,246899.00402981282,0.0,1380340.8134546364,24855.60443253149,828520.1477510497,16570.402955020993,14913.362659518896,132563.22364016794,49711.20886506298,33140.805910041985,0.07962117852734976,0.06217735219537789,0.003202133638061964,0.014241692693909925,3.951508197090044e-23,0.06217735219537789,0.003202133638061964,0.014241692693909925,3.951508197090044e-23,0.0,0.0,5.056426964757704e-22,1.0,16570402.955020996,12.5375,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17353364.884995244,0.0,0.0,0.0,0.0,18247063.176572498,258565.13678642915,,,585.6289063981479,0.0585628906398148,1.000000000000018e-18,0.0,24.0,0.0,50603.39734655125,17353364.884995244,1.0515,0.0149,17353364.884995244,258565.13678642915,258565.13678642915,0.0,1445562.7824229402,26030.047327492866,867668.2442497623,17353.364884995244,15618.028396495722,138826.91907996195,52060.09465498573,34706.72976999049,0.07821085953185011,0.06107601329895735,0.003145414684896315,0.013989431547996459,3.706386585113449e-23,0.06107601329895735,0.003145414684896315,0.013989431547996459,3.706386585113449e-23,0.0,0.0,4.742764568876538e-22,1.0,17353364.884995244,13.366666666666665,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18122879.552136276,0.0,0.0,1.7341068496019611e-46,1.7757254139924082e-43,19056207.849071294,270030.9053268305,,,621.9568840706015,0.062195688407060155,1.000000000000018e-18,0.0,24.0,0.0,53742.44849117834,18122879.552136276,1.0515,0.0149,18122879.552136276,270030.9053268305,270030.9053268305,1.7757254139924082e-43,1509664.5730969484,27184.319328204416,906143.9776068139,18122.879552136277,16310.59159692265,144983.03641709022,54368.63865640883,36245.759104272554,0.07690822535630072,0.06005876706607161,0.0030930265039026904,0.013756431786326432,3.489899666875241e-23,0.06005876706607161,0.0030930265039026904,0.013756431786326432,3.489899666875241e-23,9.046240651330986e-51,7.744076713824943e-50,4.465743685634263e-22,1.0,18122879.552136276,14.195833333333331,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18879944.610753953,0.0,0.0,0.0,0.0,19852261.758207787,281311.17470023397,,,658.2848617430552,0.06582848617430553,1.000000000000018e-18,0.0,24.0,0.0,56881.499635805434,18879944.610753957,1.0515,0.0149,18879944.610753957,281311.1747002339,281311.1747002339,0.0,1572729.291660945,28319.91691613093,943997.2305376977,18879.944610753955,16991.95014967856,151039.55688603164,56639.83383226186,37759.88922150791,0.07569944809277106,0.05911481507954792,0.003044412976596725,0.013540220036626426,3.297306756806418e-23,0.05911481507954792,0.003044412976596725,0.013540220036626426,3.297306756806418e-23,0.0,0.0,4.219298041307802e-22,1.0,18879944.610753957,15.024999999999999,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19625433.008450016,0.0,0.0,0.0,0.0,20636142.808385197,292418.9518259053,,,694.612839415509,0.0694612839415509,1.000000000000018e-18,0.0,24.0,0.0,60020.55078043253,19625433.00845002,1.0515,0.0149,19625433.00845002,292418.95182590524,292418.95182590524,0.0,1634829.6560328912,29438.149512675027,981271.6504225009,19625.433008450018,17662.889707605016,157003.46406760014,58876.299025350054,39250.866016900036,0.07457311874678366,0.05823524788739196,0.002999115266200691,0.013338755593190999,3.1248589132835594e-23,0.05823524788739196,0.002999115266200691,0.013338755593190999,3.1248589132835594e-23,0.0,0.0,3.9986304170712045e-22,1.0,19625433.00845002,15.854166666666666,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20360114.256306473,0.0,0.0,0.0,0.0,21408660.14050626,303365.7024189665,,,730.9408170879626,0.07309408170879628,1.000000000000018e-18,0.0,24.0,0.0,63159.601925059615,20360114.256306477,1.0515,0.0149,20360114.256306477,303365.70241896645,303365.70241896645,0.0,1696029.767704814,30540.17138445971,1018005.7128153237,20360.114256306475,18324.102830675827,162880.9140504518,61080.34276891942,40720.22851261295,0.07351972293966792,0.05741263557102604,0.0029567507319078427,0.013150336636734056,2.969552488772214e-23,0.05741263557102604,0.0029567507319078427,0.013150336636734056,2.969552488772214e-23,0.0,0.0,3.7998972869520315e-22,1.0,20360114.256306477,16.683333333333334,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21084671.19732339,0.0,0.0,0.0,0.0,22170531.76398555,314161.6008401186,,,767.2687947604164,0.07672687947604165,1.000000000000018e-18,0.0,24.0,0.0,66298.6530696867,21084671.197323393,1.0515,0.0149,21084671.197323393,314161.6008401185,314161.6008401185,0.0,1756386.508580234,31627.006795985086,1054233.5598661695,21084.67119732339,18976.204077591054,168677.36957858712,63254.01359197017,42169.34239464678,0.07253125006883823,0.05664072253278782,0.0029169972104385686,0.012973530325611847,2.828952692135128e-23,0.05664072253278782,0.0029169972104385686,0.012973530325611847,2.828952692135128e-23,0.0,0.0,3.61998304471947e-22,1.0,21084671.197323393,17.5125,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21799713.39350115,0.0,0.0,0.0,0.0,22922398.633266464,324815.72956316726,,,803.5967724328701,0.08035967724328703,1.000000000000018e-18,0.0,24.0,0.0,69437.70421431381,21799713.393501155,1.0515,0.0149,21799713.393501155,324815.72956316714,324815.72956316714,0.0,1815950.656139321,32699.570090251727,1089985.6696750575,21799.71339350115,19619.742054151036,174397.7071480092,65399.140180503455,43599.4267870023,0.07160089737355133,0.05591419639651739,0.0028795811144206505,0.01280711986261329,2.7010650079609137e-23,0.05591419639651739,0.0028795811144206505,0.01280711986261329,2.7010650079609137e-23,0.0,0.0,3.4563354695492796e-22,1.0,21799713.393501155,18.34166666666667,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,22505787.93513843,0.0,0.0,1.7341068496019611e-46,1.7757254139924082e-43,23664836.01379806,335336.2402335627,,,839.9247501053239,0.08399247501053239,1.000000000000018e-18,0.0,24.0,0.0,72576.75535894089,22505787.935138434,1.0515,0.0149,22505787.935138434,335336.2402335626,335336.2402335626,1.7757254139924082e-43,1874767.7838705382,33758.68190270765,1125289.3967569217,22505.787935138433,20255.20914162459,180046.30348110746,67517.3638054153,45011.575870276865,0.07072284269770035,0.0552285105546728,0.0028442682935656514,0.012650063849461907,2.5842399837087465e-23,0.0552285105546728,0.0028442682935656514,0.012650063849461907,2.5842399837087465e-23,6.698661573372019e-51,5.7344206398612425e-50,3.3068438897969857e-22,1.0,22505787.935138434,19.170833333333334,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23203388.258503333,0.0,0.0,2.2196567674905102e-44,1.528093655742291e-41,24398362.75381626,345730.48505169974,,,876.2527277777775,0.08762527277777776,1.000000000000018e-18,0.0,24.0,0.0,75715.80650356799,23203388.258503336,1.0515,0.0149,23203388.258503336,345730.4850516997,345730.4850516997,1.528093655742291e-41,1932878.9957966157,34805.082387755,1160169.4129251668,23203.38825850333,20883.049432653002,185627.10606802665,69610.16477551,46406.77651700666,0.06989206777878666,0.05457974617208281,0.00281085692786227,0.012501464678841586,2.477101701050821e-23,0.05457974617208281,0.00281085692786227,0.012501464678841586,2.477101701050821e-23,5.525520510685508e-49,7.03575183040042e-48,3.1697476535324855e-22,1.0,23203388.258503336,20.0,treated_storage,StorageTankZO,storage_tank,3440.0,0.72093
