fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.water_pumping_station.capital_a_parameter[default],fs.costing.water_pumping_station.capital_b_parameter[default],fs.costing.water_pumping_station.reference_state[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.lift_height[0.0],fs.unit.eta_pump[0.0],fs.unit.eta_motor[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[WaterPumpingStationZO],fs.costing.LCOW_aggregate_indirect_capex[WaterPumpingStationZO],fs.costing.LCOW_aggregate_fixed_opex[WaterPumpingStationZO],fs.costing.LCOW_aggregate_variable_opex[WaterPumpingStationZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.water_pumping_station.capital_a_parameter[raw],fs.costing.water_pumping_station.capital_b_parameter[raw],fs.costing.water_pumping_station.reference_state[raw],fs.costing.water_pumping_station.capital_a_parameter[treated],fs.costing.water_pumping_station.capital_b_parameter[treated],fs.costing.water_pumping_station.reference_state[treated]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,514187.9071426517,0.0,0.0,93.21,63853.26704928888,540668.5843604982,71514.66686571439,,,,222.349129673611,0.022234912967361103,93.21,113.7526866356303,0.9,0.9,514187.9071426517,1.0515,0.014900000000000002,151231.73739489756,7661.399816425511,7661.399816425511,63853.26704928888,106685.93418118637,771.2818607139775,25709.395357132584,514.1879071426517,462.76911642838655,4113.503257141214,1542.563721427955,1028.3758142853035,0.015202826394218175,0.0014018998688452382,0.003610032352263373,0.0010917552743926005,0.009099138898716965,0.0014018998688452382,0.003610032352263373,0.0010917552743926005,0.009099138898716965,0.009099138898716963,0.11643435617172718,0.11643435617172718,3.4,151231.73739489756,5.074999999999999,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,586286.4971488813,0.0,0.0,93.21,63853.26704928888,616480.2517520487,72588.9358568072,,,,258.6771073460647,0.025867710734606475,93.21,97.77753868891864,0.9,0.9,586286.4971488813,1.0515,0.014900000000000002,172437.20504378862,8735.668807518332,8735.668807518332,63853.26704928888,112691.86093192815,879.429745723322,29314.324857444066,586.2864971488814,527.6578474339932,4690.291977191051,1758.859491446644,1172.5729942977628,0.013803434554060509,0.001373986503205698,0.003538152644404994,0.0010700172281595843,0.007821278178290236,0.001373986503205698,0.003538152644404994,0.0010700172281595843,0.007821278178290236,0.007821278178290234,0.10008260114125879,0.10008260114125879,3.4,172437.20504378862,5.904166666666666,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,657047.2395213054,0.0,0.0,93.21,63853.26704928888,690885.1723566527,73643.27091815633,,,,295.00508501851834,0.029500508501851843,93.21,85.73686406076592,0.9,0.9,657047.2395213054,1.0515,0.014900000000000002,193249.1880945016,9790.003868867452,9790.003868867452,63853.26704928888,118586.3428556408,985.5708592819582,32852.36197606527,657.0472395213054,591.3425155691749,5256.377916170443,1971.1417185639164,1314.0944790426108,0.012736725218982645,0.0013501986314553946,0.0034768964958607866,0.0010514919860740986,0.006858138105592367,0.0013501986314553946,0.0034768964958607866,0.0010514919860740986,0.006858138105592367,0.006858138105592366,0.08775807290666073,0.08775807290666073,3.4,193249.1880945016,6.7333333333333325,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,726656.2615278957,0.0,0.0,93.21,63853.26704928888,764079.0589965824,74680.44534605453,,,,331.3330626909721,0.03313330626909721,93.21,76.33651367614196,0.9,0.9,726656.2615278957,1.0515,0.014900000000000002,213722.4298611458,10827.178296765647,10827.178296765647,63853.26704928888,124384.88464856952,1089.9843922918435,36332.813076394785,726.6562615278957,653.9906353751062,5813.250092223166,2179.968784583687,1453.3125230557914,0.011894753282300852,0.001329519818971219,0.003423646485832787,0.0010353879810024878,0.006106198996494359,0.001329519818971219,0.003423646485832787,0.0010353879810024878,0.006106198996494359,0.0061061989964943586,0.07813611339788633,0.07813611339788633,3.4,213722.4298611458,7.562499999999999,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,795256.1896632556,0.0,0.0,93.21,63853.26704928888,836211.8834309133,75702.5842752714,,,,367.6610403634258,0.036766104036342576,93.21,68.79382935560957,0.9,0.9,795256.1896632556,1.0515,0.014900000000000002,233898.87931272225,11849.31722598251,11849.31722598251,63853.26704928888,130099.36732363325,1192.8842844948833,39762.80948316278,795.2561896632556,715.73057069693,6362.049517306044,2385.7685689897667,1590.512379326511,0.011211924857282798,0.0013112636334588039,0.003376634982519766,0.0010211706411864232,0.005502855600117806,0.0013112636334588039,0.003376634982519766,0.0010211706411864232,0.005502855600117806,0.005502855600117805,0.07041561361328882,0.07041561361328882,3.4,233898.87931272225,8.391666666666666,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,862959.6287051793,0.0,0.0,93.21,63853.26704928888,907402.0495834962,76711.36551699605,,,,403.9890180358795,0.040398901803587954,93.21,62.60766937288643,0.9,0.9,862959.6287051793,1.0515,0.014900000000000002,253811.65550152335,12858.098467707174,12858.098467707174,63853.26704928888,135739.17103718675,1294.439443057769,43147.98143525897,862.9596287051793,776.6636658346615,6903.677029641434,2588.878886115538,1725.9192574103586,0.010646043558489943,0.0012949454971456825,0.0033346141496998476,0.001008462592784377,0.005008021318860036,0.0012949454971456825,0.0033346141496998476,0.001008462592784377,0.005008021318860036,0.005008021318860036,0.06408361763089186,0.06408361763089186,3.4,253811.65550152335,9.220833333333333,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,929857.6206584662,0.0,0.0,93.21,63853.26704928888,977745.2881223774,77708.14559710003,,,,440.3169957083331,0.04403169957083332,93.21,57.44227708217152,0.9,0.9,929857.6206584662,1.0515,0.014900000000000002,273487.5354877842,13854.87854781115,13854.87854781115,63853.26704928888,141311.87973243918,1394.7864309876993,46492.88103292332,929.8576206584663,836.8718585926197,7438.8609652677305,2789.5728619753986,1859.7152413169326,0.010168709253144633,0.001280211063726654,0.003296671510202507,0.0009969878821021786,0.004594838797113293,0.001280211063726654,0.003296671510202507,0.0009969878821021786,0.004594838797113293,0.004594838797113292,0.058796453489703034,0.058796453489703034,3.4,273487.5354877842,10.049999999999999,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,996025.2159376035,0.0,0.0,93.21,63853.26704928888,1047320.5145583901,78694.04276675917,,,,476.6449733807868,0.04766449733807868,93.21,53.064255964074185,0.9,0.9,996025.2159376035,1.0515,0.014900000000000002,292948.59292282455,14840.775717470295,14840.775717470295,63853.26704928888,146823.74522779614,1494.0378239064053,49801.260796880175,996.0252159376035,896.4226943438432,7968.201727500828,2988.0756478128105,1992.050431875207,0.009760091434750729,0.0012667936754533766,0.0032621203936599908,0.0009865388445200651,0.004244638521117297,0.0012667936754533766,0.0032621203936599908,0.0009865388445200651,0.004244638521117297,0.004244638521117296,0.05431522245008184,0.05431522245008184,3.4,292948.59292282455,10.879166666666665,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1061525.288758228,0.0,0.0,93.21,63853.26704928888,1116193.841129277,79669.99385178648,,,,512.9729510532405,0.05129729510532406,93.21,49.306324669821244,0.9,0.9,1061525.288758228,1.0515,0.014900000000000002,312213.3202230083,15816.7268024976,15816.7268024976,63853.26704928888,152280.00504501216,1592.2879331373422,53076.264437911406,1061.525288758228,955.3727598824054,8492.202310065824,3184.5758662746844,2123.050577516456,0.00940591441383606,0.0012544878222195209,0.003230431590997489,0.0009769554352677126,0.0039440395653513385,0.0012544878222195209,0.003230431590997489,0.0009769554352677126,0.0039440395653513385,0.0039440395653513385,0.05046869957906181,0.05046869957906181,3.4,312213.3202230083,11.708333333333332,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1126411.2357762703,0.0,0.0,93.21,63853.26704928888,1184421.4144187483,80636.7944623553,,,,549.3009287256942,0.05493009287256943,93.21,46.04545441083339,0.9,0.9,1126411.2357762703,1.0515,0.014900000000000002,331297.42228713835,16783.52741306643,16783.52741306643,63853.26704928888,157685.10721010587,1689.6168536644054,56320.56178881352,1126.4112357762704,1013.7701121986433,9011.289886210163,3379.233707328811,2252.8224715525407,0.009095633447842508,0.0012431318998628502,0.003201188955336826,0.0009681118021352688,0.0036832007905075637,0.0012431318998628502,0.003201188955336826,0.0009681118021352688,0.0036832007905075637,0.0036832007905075632,0.04713095573850571,0.04713095573850571,3.4,331297.42228713835,12.5375,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1190728.937341374,0.0,0.0,93.21,63853.26704928888,1252051.477614455,81595.12821567536,,,,585.6289063981479,0.0585628906398148,93.21,43.189143491956884,0.9,0.9,1190728.937341374,1.0515,0.014900000000000002,350214.3933356983,17741.861166386476,17741.861166386476,63853.26704928888,163042.8736288764,1786.0934060120612,59536.446867068706,1190.7289373413741,1071.6560436072368,9525.831498730993,3572.1868120241224,2381.4578746827483,0.008821286382099428,0.0012325966224194479,0.00317405956239232,0.0009599072613034774,0.003454722935984184,0.0012325966224194479,0.00317405956239232,0.0009599072613034774,0.003454722935984184,0.0034547229359841837,0.04420730854649741,0.04420730854649741,3.4,350214.3933356983,13.366666666666665,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1254518.2162235558,0.0,0.0,93.21,63853.26704928888,1319125.9043590692,82545.58847101986,,,,621.9568840706015,0.062195688407060155,93.21,40.666502002406126,0.9,0.9,1254518.2162235558,1.0515,0.014900000000000002,368975.94594810467,18692.321421730983,18692.321421730983,63853.26704928888,168356.62160114496,1881.7773243353338,62725.9108111778,1254.5182162235558,1129.0663946012003,10036.145729788446,3763.5546486706676,2509.0364324471116,0.00857674560632006,0.0012227770055486826,0.003148773066988413,0.0009522600542886117,0.0032529354794943537,0.0012227770055486826,0.003148773066988413,0.0009522600542886117,0.0032529354794943537,0.0032529354794943533,0.041625196893796214,0.041625196893796214,3.4,368975.94594810467,14.195833333333331,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1317813.9444732375,0.0,0.0,93.21,63853.26704928888,1385681.3626136093,83488.69482194012,,,,658.2848617430552,0.06582848617430553,93.21,38.42228849755898,0.9,0.9,1317813.9444732375,1.0515,0.014900000000000002,387592.3366097757,19635.42777265124,19635.42777265124,63853.26704928888,173629.2560239485,1976.7209167098563,65890.69722366187,1317.8139444732376,1186.032550025914,10542.5115557859,3953.4418334197126,2635.627888946475,0.008357216288564492,0.0012135866803277549,0.0031251070605120023,0.0009451029197055293,0.0030734196280192074,0.0012135866803277549,0.0031251070605120023,0.0009451029197055293,0.0030734196280192074,0.003073419628019207,0.03932807704302931,0.03932807704302931,3.4,387592.3366097757,15.024999999999999,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1380646.8980605647,0.0,0.0,93.21,63853.26704928888,1451750.2133106838,84424.90583039129,,,,694.612839415509,0.0694612839415509,93.21,36.41281795589952,0.9,0.9,1380646.8980605647,1.0515,0.014900000000000002,406072.6170766367,20571.638781102414,20571.638781102414,63853.26704928888,178863.3405843489,2070.970347090847,69032.34490302824,1380.6468980605646,1242.5822082545083,11045.175184484517,4141.940694181694,2761.293796121129,0.008158891103804824,0.0012049537712394956,0.003102876456318825,0.0009383798831749512,0.0029126809930715533,0.0012049537712394956,0.003102876456318825,0.0009383798831749512,0.0029126809930715533,0.0029126809930715533,0.03727123411752002,0.03727123411752002,3.4,406072.6170766367,15.854166666666666,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1443044.4269727306,0.0,0.0,93.21,63853.26704928888,1517361.2149618263,85354.62901118257,,,,730.9408170879626,0.07309408170879628,93.21,34.603089990558864,0.9,0.9,1443044.4269727306,1.0515,0.014900000000000002,424424.83146256785,21501.361961893686,21501.361961893686,63853.26704928888,184061.15357960138,2164.5666404590957,72152.22134863654,1443.0444269727307,1298.7399842754576,11544.355415781845,4329.133280918191,2886.0888539454613,0.007978707256677799,0.0011968178502980086,0.003081925646302402,0.0009320438852928582,0.0027679198747845315,0.0011968178502980086,0.003081925646302402,0.0009320438852928582,0.0027679198747845315,0.002767919874784531,0.03541884261167925,0.03541884261167925,3.4,424424.83146256785,16.683333333333334,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1505030.987819769,0.0,0.0,93.21,63853.26704928888,1582540.083692487,86278.22876780343,,,,767.2687947604164,0.07672687947604165,93.21,32.96473288655667,0.9,0.9,1505030.987819769,1.0515,0.014900000000000002,442656.1728881674,22424.96171851456,22424.96171851456,63853.26704928888,189224.7322840607,2257.5464817296534,75251.54939098845,1505.030987819769,1354.5278890377922,12040.247902558152,4515.092963459307,3010.061975639538,0.007814172056922978,0.0011891276478225219,0.003062122605907776,0.0009260549988535754,0.0026368668043391056,0.0011891276478225219,0.003062122605907776,0.0009260549988535754,0.0026368668043391056,0.002636866804339105,0.03374186195982957,0.03374186195982957,3.4,442656.1728881674,17.5125,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1566628.572339856,0.0,0.0,93.21,63853.26704928888,1647309.943815359,87196.03277715274,,,,803.5967724328701,0.08035967724328703,93.21,31.474505298091245,0.9,0.9,1566628.572339856,1.0515,0.014900000000000002,460773.1095117224,23342.765727863858,23342.765727863858,63853.26704928888,194355.90864435158,2349.942858509784,78331.42861699281,1566.6285723398562,1409.9657151058707,12533.02857871885,4699.885717019568,3133.2571446797124,0.0076632354638824975,0.0011818393056100018,0.0030433543958763164,0.0009203790684758579,0.0025176626939203226,0.0011818393056100018,0.0030433543958763164,0.0009203790684758579,0.0025176626939203226,0.002517662693920322,0.032216502911668256,0.032216502911668256,3.4,460773.1095117224,18.34166666666667,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1627857.0559407626,0.0,0.0,93.21,63853.26704928888,1711691.694321712,88108.33718280625,,,,839.9247501053239,0.08399247501053239,93.21,30.113186768571538,0.9,0.9,1627857.0559407626,1.0515,0.014900000000000002,478781.4870414008,24255.070133517365,24255.070133517365,63853.26704928888,199456.3383134237,2441.785583911144,81392.85279703814,1627.8570559407626,1465.0713503466866,13022.856447526101,4883.571167822288,3255.7141118815252,0.007524195455544304,0.001174915025710487,0.0030255236827070758,0.0009149866583118617,0.0024087700888148792,0.001174915025710487,0.0030255236827070758,0.0009149866583118617,0.0024087700888148792,0.0024087700888148792,0.030823091896797147,0.030823091896797147,3.4,478781.4870414008,19.170833333333334,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1688734.4840146718,0.0,0.0,93.21,63853.26704928888,1775704.3099414275,89015.41086110749,,,,876.2527277777775,0.08762527277777776,93.21,28.86474423379118,0.9,0.9,1688734.4840146718,1.0515,0.014900000000000002,496686.6129454917,25162.143811818612,25162.143811818612,63853.26704928888,204527.52450102958,2533.101726022008,84436.72420073359,1688.7344840146718,1519.8610356132046,13509.875872117374,5066.203452044016,3377.4689680293436,0.007395626749599985,0.001168322012269128,0.003008546013794232,0.0009098522279871954,0.002308906495549429,0.001168322012269128,0.003008546013794232,0.0009098522279871954,0.002308906495549429,0.0023089064955494286,0.029545217878575763,0.029545217878575763,3.4,496686.6129454917,20.0,raw,WaterPumpingStationZO,water_pumping_station,24348.0,0.8671,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28351.051972546957,0.0,0.0,186.4,127692.83315081481,29811.13114913313,128115.26382520577,,,,4.381263638888887,0.0004381263638888888,186.4,11544.658996199287,0.9,0.9,28351.051972546957,1.0515,0.014900000000000002,8338.544697807929,422.4306743909497,422.4306743909497,127692.83315081481,130054.52068782321,42.52657795882043,1417.5525986273478,28.35105197254696,25.515946775292264,226.80841578037567,85.05315591764086,56.70210394509392,0.9405430339528003,0.003922837888851322,0.010101699847581039,0.0030549820646379976,0.9234635141517298,0.003922837888851322,0.010101699847581039,0.0030549820646379976,0.9234635141517298,0.9234635141517298,11.816819252368896,11.816819252368896,3.4,8338.544697807929,0.1,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,195275.53041159394,0.0,0.0,186.4,127692.83315081481,205332.22022779105,130602.43855394756,,,,40.70924131134258,0.004070924131134258,186.4,1242.4745108017166,0.9,0.9,195275.53041159394,1.0515,0.014900000000000002,57433.979532821744,2909.60540313275,2909.60540313275,127692.83315081481,143959.59414798475,292.91329561739093,9763.776520579697,195.27553041159393,175.74797737043457,1562.2042432927515,585.8265912347819,390.55106082318787,0.11204699422756828,0.0029079396420359795,0.0074882353722068515,0.002264611412242443,0.09938620780108301,0.0029079396420359795,0.0074882353722068515,0.002264611412242443,0.09938620780108301,0.09938620780108301,1.2717653007033787,1.2717653007033787,3.4,57433.979532821744,0.9291666666666666,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
